timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies
2016-01-01T00:00,16.7,11.8,16.7,10.2,66.2,147.0,651.2,3279.9,669.5,4.2,35.3,24.7,26.3,28.3,84.1,256.8,832.8,4125.5,757.5,12.5,,15
2016-01-01T01:00,14.5,8.9,13.3,12.3,65.6,152.2,663.1,3306.4,642.7,5.6,35.8,23.0,26.2,23.3,83.0,350.5,794.8,4227.7,767.5,14.0,,
2016-01-01T02:00,15.6,9.9,12.7,13.9,65.0,145.1,640.7,3240.8,647.9,5.6,36.0,32.1,35.2,33.1,86.7,289.7,822.9,4133.2,803.7,15.5,,
2016-01-01T03:00,16.1,12.2,11.1,9.0,65.0,140.0,652.7,3276.4,643.8,5.7,31.8,31.3,29.1,23.0,90.6,320.0,819.3,4513.0,867.8,16.5,,
2016-01-01T04:00,14.8,15.0,12.5,11.6,65.4,141.6,661.6,3191.1,650.7,5.7,33.8,34.3,30.1,28.4,90.3,363.5,914.2,4654.8,874.9,17.5,,
2016-01-01T05:00,15.9,17.0,15.5,14.5,65.9,161.6,659.1,3260.4,651.6,5.8,35.9,42.9,33.9,34.3,91.3,354.1,870.6,4549.0,866.0,19.5,,
2016-01-01T06:00,15.5,16.2,15.2,19.9,65.4,169.9,648.7,3275.8,665.8,7.7,45.0,40.8,45.0,48.2,91.1,428.8,881.7,4339.8,917.2,21.0,,
2016-01-01T07:00,16.9,21.1,20.2,22.6,66.6,158.3,683.4,3324.7,670.5,10.4,48.1,44.9,53.9,51.0,89.9,417.8,907.1,4873.0,976.2,23.5,,
2016-01-01T08:00,16.9,21.0,24.8,30.7,68.4,177.1,684.8,3451.9,670.3,11.3,48.7,47.6,51.9,61.0,97.0,416.2,913.9,4739.9,909.1,25.0,,
2016-01-01T09:00,19.2,27.1,25.4,33.6,67.3,188.3,691.9,3363.7,691.8,13.3,41.8,46.5,53.8,55.5,92.4,400.0,968.6,4911.3,983.0,25.5,,
2016-01-01T10:00,19.1,29.3,27.7,37.0,69.3,196.8,701.3,3501.6,686.1,12.9,42.7,53.0,52.4,52.3,91.0,426.1,941.3,4789.9,950.5,25.0,,
2016-01-01T11:00,18.7,23.2,24.8,36.0,68.1,201.0,684.3,3509.4,684.9,13.4,44.8,40.9,49.5,48.1,94.7,445.0,934.4,4516.2,886.0,23.0,,
2016-01-01T12:00,21.9,24.1,28.1,29.0,71.1,210.9,700.0,3537.6,699.3,11.7,32.2,36.2,41.5,43.7,84.5,398.8,899.2,4497.2,836.2,20.0,,
2016-01-01T13:00,21.9,25.4,27.6,36.0,71.7,224.7,717.6,3597.4,718.1,13.5,28.9,40.6,39.9,38.5,84.5,256.4,819.7,4114.1,847.5,18.0,,
2016-01-01T14:00,23.0,25.9,26.4,34.5,72.5,216.2,729.0,3557.0,726.1,14.9,20.6,32.7,27.5,39.6,80.4,271.8,750.7,3963.0,707.1,16.0,,
2016-01-01T15:00,21.7,30.5,29.3,32.8,73.2,238.7,742.0,3711.0,730.5,13.9,22.1,25.6,22.7,31.8,66.7,227.3,716.7,3647.4,750.3,14.0,,
2016-01-01T16:00,23.5,29.9,26.0,32.5,75.2,251.1,739.9,3739.1,738.6,14.7,14.8,21.5,22.7,27.1,63.0,164.7,619.9,3170.4,699.4,11.5,,
2016-01-01T17:00,24.3,27.3,26.4,32.5,71.7,231.6,731.8,3683.6,738.7,14.5,9.0,12.6,9.8,21.5,56.1,129.8,573.9,2882.9,633.2,8.0,,
2016-01-01T18:00,21.9,29.1,26.3,27.2,71.4,232.6,713.1,3635.8,713.0,15.2,10.8,18.3,21.3,28.7,66.5,197.4,663.0,3046.6,627.5,11.0,,
2016-01-01T19:00,22.0,25.8,23.6,26.3,70.0,199.6,710.4,3525.8,709.8,14.3,20.4,25.6,23.1,25.3,71.1,239.8,662.9,3440.9,741.1,12.5,,
2016-01-01T20:00,20.3,19.4,17.9,20.2,69.4,187.5,680.1,3443.1,679.7,11.6,21.9,29.9,27.4,24.1,78.2,285.7,735.5,3658.8,751.8,14.0,,
2016-01-01T21:00,18.8,18.1,21.1,19.0,68.5,183.2,691.2,3471.5,697.4,10.3,34.2,30.2,25.5,27.0,77.3,303.5,783.0,4236.1,851.3,16.0,,
2016-01-01T22:00,17.5,19.3,16.9,18.1,67.2,189.3,688.8,3373.3,681.9,9.0,43.0,42.4,40.6,42.9,86.6,406.9,892.5,4488.4,854.3,21.0,,
2016-01-01T23:00,15.8,14.5,17.8,16.7,66.2,169.7,671.7,3413.0,677.1,9.1,41.1,39.9,40.2,49.9,92.9,502.9,973.2,4853.3,989.4,22.0,,
2016-01-02T00:00,15.3,13.3,14.9,10.0,65.9,173.4,669.0,3292.5,661.8,4.2,33.1,25.7,25.2,19.9,83.2,347.8,810.6,3736.8,786.6,12.5,,
2016-01-02T01:00,16.1,12.6,15.8,10.6,65.2,139.3,640.3,3217.9,654.3,6.5,28.0,32.8,31.1,31.1,81.9,366.7,869.6,4092.6,871.2,14.0,,
2016-01-02T02:00,15.2,12.8,12.9,10.7,66.1,143.3,659.9,3251.6,653.4,5.2,37.9,31.3,36.7,23.6,88.1,371.4,825.4,4005.3,877.0,15.5,,
2016-01-02T03:00,15.3,13.3,9.3,4.3,64.8,162.0,657.0,3240.5,660.9,5.4,34.6,29.5,27.1,27.1,89.2,412.3,898.1,4479.8,867.9,16.5,,
2016-01-02T04:00,15.2,14.8,10.3,6.3,65.7,139.0,641.7,3239.1,649.3,4.6,37.7,34.2,29.7,37.1,83.2,431.7,898.0,4575.9,918.4,17.5,,
2016-01-02T05:00,15.1,15.8,12.1,12.9,63.7,159.6,652.4,3255.1,655.1,7.8,41.3,37.2,40.8,38.7,86.9,414.0,900.8,4391.2,919.7,19.5,,
2016-01-02T06:00,17.2,18.6,18.9,14.0,65.8,167.8,671.6,3238.6,650.8,7.8,42.7,44.1,42.1,41.8,93.4,433.9,938.9,4457.4,943.1,21.0,,
2016-01-02T07:00,16.4,21.4,20.0,24.6,68.3,169.2,679.9,3396.9,664.2,9.9,41.2,51.3,47.4,46.5,95.3,468.2,921.2,4615.5,989.3,23.5,,
2016-01-02T08:00,17.7,22.5,23.8,28.0,69.0,193.4,689.1,3372.5,678.3,11.7,48.5,46.6,47.0,57.1,100.2,411.6,919.8,4834.7,1010.5,25.0,,
2016-01-02T09:00,17.8,25.2,26.5,33.3,67.8,172.0,667.9,3376.3,689.5,13.5,47.3,53.1,56.1,61.6,97.7,434.8,955.2,4543.2,905.1,25.5,,
2016-01-02T10:00,19.5,25.3,28.0,37.9,68.4,188.4,695.8,3443.3,697.7,13.5,38.3,53.5,45.9,62.4,96.5,440.0,913.2,4346.7,947.1,25.0,,
2016-01-02T11:00,19.9,24.8,28.3,29.0,68.4,195.7,692.3,3396.6,692.9,11.5,39.9,47.7,49.1,47.0,95.0,366.5,948.9,4326.3,919.3,23.0,,
2016-01-02T12:00,20.9,27.1,25.8,34.2,69.9,206.0,702.9,3545.3,718.6,11.9,32.5,41.0,42.7,40.9,79.9,341.8,871.7,4282.6,877.1,20.0,,
2016-01-02T13:00,21.8,30.5,26.6,35.8,72.6,211.5,728.1,3624.3,724.8,14.3,26.4,35.5,40.2,39.7,76.0,332.9,784.0,3900.1,794.3,18.0,,
2016-01-02T14:00,20.9,26.7,29.1,30.7,72.2,215.9,718.5,3533.3,720.5,13.1,24.3,33.6,25.7,34.7,74.8,227.4,752.9,3536.1,727.4,16.0,,
2016-01-02T15:00,22.6,32.4,24.5,35.2,71.9,243.4,740.0,3606.4,726.1,14.1,24.1,28.4,18.9,30.4,72.1,160.4,699.0,3376.8,664.7,14.0,,
2016-01-02T16:00,24.9,32.1,26.0,32.5,73.4,233.6,748.0,3735.6,748.8,15.9,19.2,25.5,21.2,23.3,63.0,126.4,637.3,3363.9,602.7,11.5,,
2016-01-02T17:00,22.8,29.7,24.4,31.4,72.6,220.6,716.9,3670.3,736.7,15.8,5.6,15.2,10.9,16.4,62.1,112.0,628.1,3222.8,549.3,8.0,,
2016-01-02T18:00,21.9,29.0,24.2,30.9,71.9,230.6,714.2,3605.4,732.7,15.7,13.0,23.7,12.4,18.8,67.5,161.1,647.2,3349.3,700.7,11.0,,
2016-01-02T19:00,21.4,26.6,22.7,26.0,72.0,204.7,702.7,3546.5,699.6,12.1,20.6,21.2,17.4,21.9,65.2,192.5,697.8,3232.1,739.8,12.5,,
2016-01-02T20:00,18.8,22.2,17.7,21.2,70.3,179.6,696.8,3516.6,689.5,12.4,19.9,30.1,30.4,34.0,70.1,215.6,771.8,3749.3,715.2,14.0,,
2016-01-02T21:00,19.3,18.5,17.8,18.0,70.1,180.8,682.7,3462.1,685.8,10.7,31.0,27.2,28.7,36.1,79.5,309.0,807.6,4261.1,819.5,16.0,,
2016-01-02T22:00,18.5,21.9,18.3,22.5,66.8,191.5,687.0,3355.7,669.3,9.7,44.5,38.7,40.2,38.5,85.0,410.4,907.1,4408.3,883.1,21.0,,
2016-01-02T23:00,17.9,18.4,17.9,16.6,68.3,167.6,668.2,3315.8,670.5,9.4,49.1,45.0,40.1,43.3,91.8,458.5,975.2,4674.4,926.9,22.0,,
