timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies
2016-01-01T00:00,12.4,3.1,7.7,-0.7,62.0,115.4,618.2,3119.9,617.9,1.7,15.3,11.0,14.0,5.3,62.5,142.5,643.9,3165.5,662.7,12.5,,15
2016-01-01T01:00,11.5,3.0,7.5,-0.6,60.6,112.8,606.0,3080.8,606.1,0.9,16.9,10.8,12.1,6.5,64.9,188.3,683.3,3294.6,664.2,14.0,,
2016-01-01T02:00,11.3,4.4,6.6,-2.0,61.2,110.4,609.2,3062.9,616.9,1.5,19.7,18.6,16.5,13.1,68.4,194.9,702.3,3508.7,702.5,15.5,,
2016-01-01T03:00,11.6,1.8,4.0,-4.2,60.6,112.4,606.5,3080.2,614.2,1.0,21.5,16.9,13.9,9.1,68.5,194.8,686.3,3452.6,723.1,16.5,,
2016-01-01T04:00,11.1,3.7,4.0,-4.4,61.8,109.1,612.3,3026.4,608.6,1.2,23.8,19.5,18.1,17.0,74.9,251.1,717.4,3625.9,729.6,17.5,,
2016-01-01T05:00,10.8,6.2,7.3,0.9,60.8,112.8,608.4,3045.2,616.6,3.3,22.3,25.0,22.2,21.0,72.7,226.5,765.1,3705.4,735.4,19.5,,
2016-01-01T06:00,12.5,8.0,9.9,6.1,62.8,122.0,626.2,3120.9,621.0,3.9,28.3,26.9,25.3,24.2,77.7,254.6,791.6,3751.5,787.9,21.0,,
2016-01-01T07:00,13.7,10.6,15.8,13.2,63.1,138.5,631.7,3148.7,630.8,5.4,30.7,31.0,31.4,35.9,80.9,307.7,767.4,4001.7,782.8,23.5,,
2016-01-01T08:00,14.5,12.3,17.5,16.0,64.6,136.2,646.1,3218.1,646.5,6.6,28.7,34.8,38.0,37.7,78.0,311.7,818.0,4078.6,797.9,25.0,,
2016-01-01T09:00,13.5,15.9,17.6,20.1,64.0,143.7,635.2,3236.0,637.4,7.9,26.9,33.6,36.1,38.6,81.0,267.3,809.9,3934.5,806.9,25.5,,
2016-01-01T10:00,15.7,19.6,19.3,23.6,65.2,147.3,647.9,3263.7,657.8,8.3,24.7,34.0,31.4,40.2,78.3,274.0,767.1,3925.5,757.5,25.0,,
2016-01-01T11:00,15.7,15.0,19.4,20.4,65.7,152.4,647.6,3272.0,653.9,7.6,24.9,30.1,29.2,35.0,77.3,233.5,744.9,3744.0,773.5,23.0,,
2016-01-01T12:00,16.8,15.9,18.6,19.8,67.4,166.6,670.5,3358.3,674.5,8.1,22.4,23.3,23.3,26.6,71.6,216.3,713.2,3390.3,696.8,20.0,,
2016-01-01T13:00,17.8,18.8,21.6,24.4,67.9,186.0,679.9,3375.7,675.2,9.6,13.5,20.0,19.5,21.6,64.5,154.3,666.4,3353.3,662.4,18.0,,
2016-01-01T14:00,18.4,20.3,20.4,24.2,67.9,179.8,682.3,3425.5,677.8,9.9,11.8,15.9,12.0,18.1,60.9,91.6,622.8,2929.2,618.3,16.0,,
2016-01-01T15:00,19.5,21.7,18.8,22.4,69.2,196.7,689.4,3451.7,689.0,10.9,5.0,12.1,7.2,16.8,57.1,66.1,562.7,2807.4,565.5,14.0,,
2016-01-01T16:00,19.6,22.9,20.9,23.0,69.9,203.6,700.2,3484.9,703.6,11.5,0.6,7.6,-1.8,7.0,47.5,10.4,486.5,2476.6,523.1,11.5,,
2016-01-01T17:00,19.3,20.4,17.5,17.9,69.1,193.4,692.2,3452.2,690.7,10.5,-3.9,0.4,-7.9,2.8,46.1,-65.0,470.0,2196.6,441.8,8.0,,
2016-01-01T18:00,18.5,21.5,17.4,19.9,67.7,187.3,678.8,3439.5,683.4,10.7,-1.6,7.5,-1.2,4.8,48.0,-6.1,517.3,2514.1,501.9,11.0,,
2016-01-01T19:00,16.6,15.8,13.7,16.2,67.7,172.9,672.8,3392.0,666.1,8.6,6.6,10.4,3.6,6.9,55.3,50.2,555.0,2746.1,552.7,12.5,,
2016-01-01T20:00,14.5,13.4,13.8,12.7,64.9,149.8,651.3,3229.2,648.1,6.0,11.2,14.5,6.5,13.1,61.5,99.4,604.2,2919.7,618.4,14.0,,
2016-01-01T21:00,15.3,12.0,12.5,8.8,65.5,154.6,656.9,3248.1,645.8,5.9,16.5,16.1,14.5,13.0,65.6,130.3,657.2,3290.1,654.2,16.0,,
2016-01-01T22:00,14.1,12.4,10.8,7.5,64.0,140.9,635.4,3210.6,645.1,5.9,22.9,28.5,20.9,24.3,76.1,252.2,723.7,3682.0,746.8,21.0,,
2016-01-01T23:00,13.4,6.5,10.0,6.2,63.1,134.3,637.5,3127.7,631.1,3.2,29.0,28.4,29.3,25.3,81.6,278.4,813.6,3919.2,800.4,22.0,,
2016-01-02T00:00,11.9,2.5,9.6,-2.1,62.1,120.0,622.2,3093.8,623.9,1.5,13.9,7.9,12.5,5.4,66.0,139.5,657.1,3252.4,638.3,12.5,,
2016-01-02T01:00,11.2,1.3,6.9,-0.4,60.7,116.7,606.6,3067.2,617.1,1.0,14.7,10.6,11.5,10.9,65.5,187.1,668.9,3326.2,657.5,14.0,,
2016-01-02T02:00,11.3,4.6,5.1,-1.9,60.9,109.5,610.7,3077.2,612.9,1.3,17.7,17.2,14.5,10.2,66.2,211.1,675.9,3471.8,694.2,15.5,,
2016-01-02T03:00,10.9,2.4,2.8,-5.1,61.6,117.9,609.6,3056.7,615.5,2.3,18.7,18.6,13.3,10.3,72.3,206.5,690.5,3405.9,686.8,16.5,,
2016-01-02T04:00,11.5,3.3,5.0,-2.3,61.6,111.7,616.5,3047.8,605.8,1.9,20.6,22.2,19.8,14.8,71.3,246.8,706.2,3574.7,738.6,17.5,,
2016-01-02T05:00,11.8,3.7,7.0,3.2,60.5,106.9,612.7,3053.8,615.7,3.1,27.0,26.1,21.1,21.1,76.9,228.6,738.6,3754.6,762.9,19.5,,
2016-01-02T06:00,11.8,7.6,9.8,5.0,61.7,125.8,619.6,3133.1,616.0,3.1,26.8,25.4,28.1,24.4,74.2,266.8,756.5,3705.8,752.3,21.0,,
2016-01-02T07:00,12.7,10.4,15.7,14.4,63.6,125.6,637.6,3183.5,629.0,5.6,28.7,33.5,31.0,34.4,79.0,267.8,770.2,3843.9,764.6,23.5,,
2016-01-02T08:00,13.8,13.2,17.8,15.8,64.8,138.5,646.2,3233.8,638.4,6.8,30.5,34.0,37.5,37.8,79.0,305.0,812.6,4014.1,804.7,25.0,,
2016-01-02T09:00,14.7,17.4,18.5,19.9,64.3,145.3,644.1,3241.6,640.6,8.7,27.2,36.5,32.8,44.2,79.3,266.1,775.5,3890.9,798.2,25.5,,
2016-01-02T10:00,14.7,18.2,20.3,22.2,65.7,151.1,647.0,3248.0,651.2,9.4,27.4,37.6,33.6,39.9,74.9,261.5,767.5,3881.6,771.6,25.0,,
2016-01-02T11:00,14.9,17.6,18.4,20.6,65.0,151.6,645.5,3274.5,646.9,8.0,25.1,33.4,32.7,35.2,75.7,233.1,755.1,3743.3,744.1,23.0,,
2016-01-02T12:00,17.0,18.2,20.2,20.4,67.6,168.4,675.9,3363.2,666.6,7.9,21.1,22.8,21.3,30.2,69.0,223.1,721.4,3489.1,694.5,20.0,,
2016-01-02T13:00,18.3,18.3,20.1,22.5,67.9,183.1,675.4,3380.4,685.7,9.1,12.3,20.1,21.6,23.8,63.7,171.3,651.8,3152.5,671.4,18.0,,
2016-01-02T14:00,18.7,20.4,20.2,21.8,68.1,185.2,679.4,3422.0,685.8,10.5,9.7,15.1,14.5,16.7,61.8,82.9,606.0,2934.2,590.7,16.0,,
2016-01-02T15:00,19.8,22.4,21.0,23.1,69.2,196.8,695.2,3451.1,697.4,10.9,7.4,15.3,6.6,12.9,57.3,25.5,568.5,2601.0,570.5,14.0,,
2016-01-02T16:00,20.4,22.3,20.4,25.0,70.7,200.5,707.0,3507.5,699.7,11.6,-0.2,8.0,3.6,10.5,47.6,15.1,513.8,2599.4,523.2,11.5,,
2016-01-02T17:00,18.7,21.6,18.1,19.1,68.6,185.1,686.2,3428.1,689.4,10.1,-5.5,0.6,-6.1,1.7,46.9,-52.9,460.3,2333.9,443.9,8.0,,
2016-01-02T18:00,17.5,21.0,16.4,19.1,68.5,187.3,675.3,3414.0,683.2,10.4,-1.5,6.4,0.5,6.4,47.5,-10.5,508.2,2467.3,506.8,11.0,,
2016-01-02T19:00,17.0,16.0,13.9,13.7,66.5,178.3,672.8,3347.0,673.1,8.0,5.7,8.9,5.0,8.5,56.2,59.7,533.2,2676.5,552.9,12.5,,
2016-01-02T20:00,15.2,13.4,13.3,10.8,65.3,148.9,653.2,3287.6,656.9,7.3,11.8,14.1,9.7,9.4,61.8,121.0,590.1,2985.3,618.7,14.0,,
2016-01-02T21:00,15.0,11.7,12.5,10.2,65.7,151.1,650.8,3272.5,654.5,6.0,16.1,17.5,11.1,13.2,67.3,153.3,651.0,3250.1,665.9,16.0,,
2016-01-02T22:00,14.3,9.9,12.0,8.5,64.8,139.7,642.5,3200.2,643.4,6.0,26.8,28.9,24.3,23.8,76.1,226.8,756.6,3751.6,765.8,21.0,,
2016-01-02T23:00,13.8,6.4,10.3,5.1,63.4,129.7,638.1,3159.5,634.7,3.1,28.3,27.1,25.1,25.9,77.1,302.2,814.7,3880.0,799.0,22.0,,
2016-01-03T00:00,12.7,3.2,7.8,-0.6,62.8,116.6,626.2,3109.2,619.4,1.6,15.4,9.4,12.6,8.6,63.3,134.7,671.1,3238.1,626.6,12.5,,
2016-01-03T01:00,10.5,2.8,5.6,-1.8,61.8,105.2,613.5,3082.6,608.2,0.6,18.0,15.7,12.6,9.0,69.1,170.9,683.7,3456.3,681.9,14.0,,
2016-01-03T02:00,11.5,2.5,5.3,-2.2,61.5,109.3,613.4,3064.3,617.7,0.9,18.3,15.6,12.2,12.2,67.7,207.4,704.1,3436.6,685.4,15.5,,
2016-01-03T03:00,11.1,3.5,4.7,-4.2,60.5,112.1,610.3,3049.2,609.9,2.1,23.3,15.7,13.5,10.3,71.1,181.2,691.1,3488.8,733.1,16.5,,
2016-01-03T04:00,10.9,3.9,4.7,-3.1,61.6,113.3,608.8,3074.5,617.9,1.8,25.2,20.0,18.1,15.0,73.6,217.7,750.4,3756.9,706.6,17.5,,
