timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies
2016-01-01T00:00,11.6,0.9,7.6,-2.3,61.6,115.4,616.2,3079.7,615.9,0.4,12.1,7.6,10.2,4.7,62.0,122.2,625.7,3112.2,621.5,12.5,,15
2016-01-01T01:00,10.6,0.7,5.6,-3.3,60.6,106.8,606.1,3025.2,606.0,0.5,14.2,10.9,11.2,6.9,64.5,147.0,646.5,3233.5,641.1,14.0,,
2016-01-01T02:00,10.5,1.8,4.7,-3.1,60.6,105.9,605.9,3029.4,606.6,1.0,16.6,13.6,12.3,8.7,66.3,164.7,665.9,3302.6,667.0,15.5,,
2016-01-01T03:00,10.5,1.9,2.7,-5.5,60.6,106.8,605.1,3028.6,606.4,1.0,18.2,15.6,12.0,8.6,68.1,182.1,686.0,3433.7,683.6,16.5,,
2016-01-01T04:00,10.5,1.5,3.7,-4.1,60.6,106.1,605.9,3027.5,605.5,0.8,20.6,18.0,15.5,12.3,70.3,204.7,706.6,3500.8,701.7,17.5,,
2016-01-01T05:00,10.7,3.6,5.8,-0.2,60.7,106.5,606.7,3032.4,605.9,1.8,22.4,21.7,19.6,17.7,72.0,226.9,723.3,3626.2,722.9,19.5,,
2016-01-01T06:00,11.6,5.6,8.7,3.6,61.6,116.2,615.2,3076.2,615.8,2.9,24.2,25.0,23.3,23.0,74.2,242.1,745.7,3712.9,741.1,21.0,,
2016-01-01T07:00,12.6,9.5,13.6,12.0,62.6,126.1,625.3,3128.0,626.7,4.8,26.5,29.7,29.1,32.0,76.2,263.4,767.1,3835.1,763.2,23.5,,
2016-01-01T08:00,13.6,11.8,15.7,14.7,63.6,135.4,635.6,3180.1,636.6,5.9,28.5,33.2,32.2,36.1,78.1,285.7,783.4,3918.2,783.2,25.0,,
2016-01-01T09:00,13.5,14.8,17.6,19.7,63.5,136.1,636.4,3183.5,636.3,7.3,26.7,34.0,32.3,39.2,76.5,265.8,765.1,3824.2,764.5,25.5,,
2016-01-01T10:00,14.6,16.5,18.6,21.7,64.7,146.4,645.9,3230.3,645.1,8.4,24.2,32.7,30.7,38.2,74.1,245.0,745.6,3730.2,743.1,25.0,,
2016-01-01T11:00,14.6,14.8,17.5,18.8,64.5,146.0,646.2,3225.9,646.2,7.3,22.0,29.0,27.5,33.2,72.2,225.8,725.7,3613.8,724.3,23.0,,
2016-01-01T12:00,16.7,15.8,18.8,18.9,66.6,166.6,665.7,3325.2,665.3,7.9,17.6,22.7,21.1,26.1,67.7,172.3,671.3,3367.2,676.1,20.0,,
2016-01-01T13:00,17.5,17.6,19.7,20.9,67.6,175.2,675.3,3380.1,675.5,8.8,12.1,18.6,16.2,21.9,62.0,125.6,624.2,3130.3,627.0,18.0,,
2016-01-01T14:00,17.6,18.6,18.6,20.7,67.6,176.6,676.1,3379.6,676.2,9.3,7.2,14.7,10.3,17.3,57.4,73.9,577.2,2869.7,577.2,16.0,,
2016-01-01T15:00,18.6,20.5,18.5,22.0,68.6,185.1,685.7,3427.3,685.4,10.4,2.5,11.1,4.2,11.7,52.5,25.6,522.4,2615.0,520.9,14.0,,
2016-01-01T16:00,19.5,21.6,18.6,21.5,69.6,195.7,696.5,3480.1,696.7,10.8,-2.3,5.8,-1.4,6.0,47.6,-27.3,470.5,2375.8,475.8,11.5,,
2016-01-01T17:00,18.7,18.9,16.8,18.0,68.7,186.2,686.8,3426.7,686.0,9.4,-7.9,-1.0,-7.3,-2.1,42.2,-73.5,424.2,2127.2,420.1,8.0,,
2016-01-01T18:00,17.5,18.5,15.7,17.8,67.5,175.5,676.0,3377.1,676.5,9.4,-2.4,4.9,-2.3,3.6,47.1,-25.8,474.7,2381.8,475.5,11.0,,
2016-01-01T19:00,16.5,15.6,13.8,13.7,66.6,165.4,666.7,3331.9,665.5,7.9,2.1,7.7,1.1,6.3,52.4,20.4,523.0,2609.8,523.9,12.5,,
2016-01-01T20:00,14.5,11.8,11.7,10.0,64.6,146.6,645.5,3230.9,645.0,5.9,7.7,10.6,6.2,8.8,57.5,71.5,572.1,2873.2,571.3,14.0,,
2016-01-01T21:00,14.6,10.8,10.7,7.5,64.6,145.1,645.9,3230.8,645.4,5.3,12.6,15.2,10.7,11.7,62.4,125.2,622.4,3120.4,626.7,16.0,,
2016-01-01T22:00,13.5,9.5,9.6,7.0,63.6,136.3,635.1,3183.9,635.2,4.9,22.6,24.6,20.0,21.9,72.5,221.9,725.6,3622.9,725.7,21.0,,
2016-01-01T23:00,12.6,5.5,8.6,2.9,62.6,126.5,626.1,3132.3,626.8,2.9,27.4,27.0,25.4,23.6,77.4,271.2,776.1,3859.9,772.0,22.0,,
2016-01-02T00:00,11.6,0.9,7.8,-2.4,61.6,116.5,615.9,3076.7,616.1,0.3,12.1,7.8,10.3,4.9,62.6,125.5,622.0,3113.1,623.3,12.5,,
2016-01-02T01:00,10.6,0.6,5.6,-3.0,60.5,106.0,605.3,3029.6,606.6,0.4,14.7,10.7,11.2,7.3,64.2,143.1,643.1,3215.1,645.7,14.0,,
2016-01-02T02:00,10.6,1.8,4.8,-3.3,60.6,105.2,605.8,3030.9,606.3,0.8,16.4,13.6,12.7,9.2,66.7,161.0,663.3,3303.4,665.2,15.5,,
2016-01-02T03:00,10.6,1.5,2.8,-5.0,60.6,106.6,606.7,3032.3,605.9,0.9,18.5,15.8,12.1,9.1,68.5,184.3,680.1,3434.9,683.7,16.5,,
2016-01-02T04:00,10.5,1.7,3.8,-4.0,60.5,105.5,605.0,3033.9,605.4,0.8,20.5,18.2,15.3,11.6,70.3,205.4,701.9,3503.5,700.6,17.5,,
2016-01-02T05:00,10.6,3.9,5.7,-0.4,60.6,105.8,605.1,3033.5,606.3,1.8,22.5,22.1,19.3,18.0,72.7,223.6,723.2,3606.0,721.9,19.5,,
2016-01-02T06:00,11.5,5.6,8.6,3.6,61.6,116.4,615.4,3078.6,615.4,2.8,24.7,24.8,23.6,22.7,74.3,245.3,746.1,3710.9,741.9,21.0,,
2016-01-02T07:00,12.6,9.8,13.8,11.8,62.5,126.5,626.1,3131.6,626.7,4.8,26.4,30.2,29.7,31.5,76.6,262.0,765.1,3834.8,764.6,23.5,,
2016-01-02T08:00,13.6,11.7,15.6,14.8,63.5,135.2,635.1,3180.6,636.6,5.9,28.7,33.0,32.6,35.8,78.1,283.8,786.7,3918.5,783.4,25.0,,
2016-01-02T09:00,13.5,14.9,17.8,19.6,63.7,135.5,635.1,3175.4,635.7,7.3,26.7,33.8,32.6,38.7,76.1,262.7,765.4,3800.1,761.5,25.5,,
2016-01-02T10:00,14.6,16.6,18.6,21.6,64.7,146.2,645.3,3232.9,645.3,8.4,24.1,32.8,30.5,37.6,74.1,246.4,746.3,3728.9,744.8,25.0,,
2016-01-02T11:00,14.6,14.9,17.6,18.6,64.6,146.5,646.7,3231.0,645.4,7.5,22.3,28.6,27.1,33.2,72.3,224.4,723.7,3627.7,725.0,23.0,,
2016-01-02T12:00,16.6,15.5,18.7,18.8,66.5,165.6,665.8,3329.3,665.5,7.8,17.3,22.8,21.3,25.7,67.6,176.6,676.5,3350.2,675.7,20.0,,
2016-01-02T13:00,17.5,17.5,19.6,20.9,67.7,175.9,675.8,3378.3,676.3,8.8,12.2,18.6,16.1,22.2,62.2,120.1,626.8,3128.8,625.3,18.0,,
2016-01-02T14:00,17.6,18.6,18.7,20.9,67.5,176.3,676.0,3381.1,676.7,9.4,7.7,15.0,10.1,17.3,57.4,72.9,575.9,2865.1,574.8,16.0,,
2016-01-02T15:00,18.5,20.6,18.7,22.0,68.6,186.6,686.2,3431.1,685.6,10.4,2.2,10.7,4.1,11.6,52.5,24.1,524.1,2630.9,525.9,14.0,,
2016-01-02T16:00,19.7,21.8,18.7,21.8,69.6,196.1,695.5,3481.3,696.3,10.9,-2.7,6.1,-1.6,5.5,47.7,-23.0,473.2,2352.0,475.9,11.5,,
2016-01-02T17:00,18.6,18.9,16.6,17.9,68.6,185.0,685.6,3429.8,685.5,9.3,-7.6,-1.4,-7.8,-2.4,42.5,-73.9,425.0,2121.6,420.0,8.0,,
2016-01-02T18:00,17.6,18.6,15.8,17.7,67.6,176.1,676.7,3379.1,675.1,9.4,-2.9,4.6,-2.5,4.1,47.5,-24.6,471.8,2354.1,474.7,11.0,,
2016-01-02T19:00,16.6,15.9,13.8,13.7,66.5,166.6,665.5,3332.9,665.2,7.9,2.2,7.5,1.2,6.2,52.3,22.2,522.2,2608.4,524.0,12.5,,
2016-01-02T20:00,14.6,11.8,11.5,9.9,64.7,146.2,645.8,3228.6,646.2,5.9,7.3,10.9,6.6,9.0,57.5,71.7,575.5,2854.9,572.4,14.0,,
2016-01-02T21:00,14.6,10.5,10.7,7.8,64.6,146.2,645.5,3227.0,645.7,5.3,12.5,15.0,10.8,12.0,62.1,124.0,622.7,3113.3,624.2,16.0,,
2016-01-02T22:00,13.5,9.6,9.8,6.7,63.6,135.6,635.5,3179.4,635.0,4.9,22.2,24.8,20.2,21.7,72.0,220.1,722.2,3615.4,723.8,21.0,,
2016-01-02T23:00,12.5,5.6,8.6,2.8,62.6,126.3,625.9,3129.3,625.4,2.9,27.3,26.7,25.7,23.6,77.2,272.2,771.5,3856.9,771.8,22.0,,
2016-01-03T00:00,11.5,0.9,7.8,-2.1,61.5,116.2,616.1,3081.1,615.8,0.4,12.7,7.6,10.1,4.7,62.1,124.1,621.2,3112.0,626.3,12.5,,
2016-01-03T01:00,10.5,0.5,5.6,-3.2,60.6,105.9,606.1,3025.6,606.6,0.4,14.5,10.7,11.1,7.0,64.5,141.8,644.8,3226.1,646.6,14.0,,
2016-01-03T02:00,10.5,1.9,4.7,-3.0,60.7,106.2,606.3,3033.8,606.4,0.8,16.4,13.7,12.6,8.8,66.6,166.0,663.5,3326.6,665.3,15.5,,
2016-01-03T03:00,10.7,1.8,2.8,-5.4,60.7,106.6,605.5,3028.4,606.5,0.8,18.5,15.7,12.2,8.5,68.4,183.1,686.9,3416.8,683.1,16.5,,
