timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies
2016-01-01T00:00,12.2,0.7,8.4,-1.0,61.7,118.3,622.4,3076.2,620.6,0.4,15.6,9.4,12.3,8.2,64.7,123.5,633.1,3171.4,633.9,12.5,,15
2016-01-01T01:00,11.1,1.6,7.1,-1.6,61.3,109.9,613.6,3030.0,608.8,0.8,15.5,12.6,11.3,10.0,67.1,154.1,659.5,3345.9,653.6,14.0,,
2016-01-01T02:00,11.1,2.6,5.2,-2.3,60.7,111.3,606.4,3034.6,611.7,1.4,19.5,15.9,15.4,11.4,67.7,195.5,671.3,3313.0,666.6,15.5,,
2016-01-01T03:00,11.0,1.6,3.5,-5.4,61.1,109.6,611.6,3034.2,612.9,1.0,21.4,18.8,14.4,9.6,69.8,199.0,706.0,3565.3,705.5,16.5,,
2016-01-01T04:00,10.7,2.9,3.9,-2.0,60.7,108.0,608.7,3030.7,608.2,1.7,22.4,17.5,18.9,13.8,73.2,208.3,717.2,3520.3,725.0,17.5,,
2016-01-01T05:00,11.0,4.8,5.5,1.3,61.3,106.5,605.5,3055.5,611.5,1.9,24.0,23.3,22.5,17.6,72.7,239.8,730.9,3677.5,721.8,19.5,,
2016-01-01T06:00,12.4,6.2,9.7,4.0,62.2,123.3,623.6,3102.4,622.4,3.3,27.0,25.8,24.9,24.0,76.4,267.1,741.6,3716.9,749.2,21.0,,
2016-01-01T07:00,13.4,10.2,13.9,13.8,63.3,128.2,625.2,3165.1,633.2,5.7,28.0,32.7,30.3,34.9,79.5,273.1,794.2,3904.3,777.3,23.5,,
2016-01-01T08:00,13.9,11.9,15.8,15.0,64.4,135.6,643.6,3182.7,641.6,6.1,28.1,35.8,34.3,38.2,78.8,281.3,801.2,4025.2,785.9,25.0,,
2016-01-01T09:00,13.7,14.6,18.7,20.5,63.7,142.0,643.5,3209.2,639.8,7.6,26.7,35.6,32.3,40.5,79.6,281.9,772.2,3854.1,768.9,25.5,,
