timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies
2016-01-01T00:00,15.94,10.92,16.21,11.17,65.86,161.14,659.33,3293.11,660.8,5.66,30.34,24.61,29.69,25.5,80.03,300.16,804.4,4019.21,800.58,12.48,,200.0
2016-01-01T01:00,15.06,10.99,13.96,10.02,65.02,148.68,651.32,3245.25,650.09,5.47,31.52,27.62,30.78,26.84,81.58,321.16,817.89,4088.63,821.87,14.22,,
2016-01-01T02:00,15.04,11.68,13.26,10.24,65.1,149.03,650.02,3246.86,651.27,5.89,33.51,31.18,32.01,28.42,83.88,337.07,841.44,4178.43,836.84,15.31,,
2016-01-01T03:00,14.89,11.67,10.76,8.06,64.94,148.67,650.26,3244.88,650.6,6.0,35.72,32.8,32.2,28.78,85.88,363.11,864.87,4325.75,859.11,16.5,,
2016-01-01T04:00,15.03,12.12,12.14,9.45,65.12,150.45,649.22,3245.5,649.88,6.13,38.11,34.85,35.46,31.97,88.29,382.42,877.58,4400.36,877.43,17.56,,
2016-01-01T05:00,14.95,13.8,14.06,12.57,65.13,150.2,649.83,3252.23,650.49,7.08,39.86,38.72,39.05,38.09,90.46,397.64,902.8,4478.02,902.5,19.49,,
2016-01-01T06:00,15.92,16.21,17.27,17.15,65.9,161.25,659.61,3306.73,661.23,8.12,42.37,42.28,43.22,43.51,91.62,423.63,922.9,4615.58,919.63,21.21,,
2016-01-01T07:00,16.96,20.02,22.18,24.61,66.98,171.35,670.87,3355.34,671.27,10.0,44.25,46.83,49.11,52.23,94.25,437.62,939.85,4700.03,939.78,23.47,,
2016-01-01T08:00,17.9,22.28,23.76,28.27,67.97,180.99,680.9,3393.13,679.31,11.12,45.7,49.68,52.48,55.54,96.26,464.31,962.64,4804.0,962.52,24.91,,
2016-01-01T09:00,17.91,24.94,26.13,33.14,68.12,181.1,680.41,3403.13,678.91,12.6,43.83,51.32,52.42,58.71,94.05,444.77,941.41,4677.66,936.02,25.58,,
2016-01-01T10:00,19.05,27.16,27.22,35.31,69.06,189.4,689.76,3451.92,690.89,13.62,41.75,49.72,50.43,57.45,91.73,424.36,914.86,4595.91,919.49,24.81,,
2016-01-01T11:00,19.05,25.29,26.09,32.42,68.97,190.75,689.18,3448.69,690.55,12.6,39.99,45.52,47.02,53.51,90.23,396.04,903.11,4508.79,904.85,22.82,,
2016-01-01T12:00,20.9,26.03,27.13,32.13,70.99,210.0,710.22,3545.65,711.07,12.84,35.27,40.35,41.24,45.76,84.9,349.65,852.22,4250.71,848.82,19.87,,
2016-01-01T13:00,22.05,28.21,28.0,34.45,72.06,221.05,718.96,3592.97,719.26,14.04,29.96,35.58,35.62,42.58,79.61,300.36,798.18,3989.5,802.38,17.78,,
2016-01-01T14:00,21.89,29.17,27.06,33.63,71.9,218.83,720.71,3606.97,720.12,14.6,24.94,31.56,29.9,36.62,75.17,249.72,747.47,3729.97,753.02,16.19,,
2016-01-01T15:00,23.08,31.34,26.97,34.85,73.01,229.68,730.35,3651.54,729.21,15.41,19.69,28.29,24.29,31.52,70.36,201.68,704.32,3493.31,697.01,14.18,,
2016-01-01T16:00,24.11,31.94,26.74,34.71,73.97,238.89,741.3,3701.65,740.4,16.06,15.31,22.55,17.54,25.98,65.09,153.15,646.53,3258.13,652.38,11.52,,
2016-01-01T17:00,22.95,29.11,24.8,30.68,73.0,230.8,729.67,3649.23,731.18,14.43,10.26,15.52,11.57,17.73,59.86,99.85,596.66,2995.84,602.51,8.17,,
2016-01-01T18:00,21.96,28.97,24.21,30.88,72.04,219.92,719.35,3600.59,718.91,14.34,15.16,21.77,16.47,24.28,64.68,148.59,649.35,3244.28,645.37,10.93,,
2016-01-01T19:00,21.07,26.27,21.91,26.82,70.94,209.3,709.2,3546.25,710.85,12.97,20.15,25.08,21.05,26.03,69.65,195.75,703.93,3499.92,701.03,12.38,,
2016-01-01T20:00,19.1,22.19,19.96,23.24,69.09,188.87,689.16,3448.02,690.58,10.91,25.43,28.27,25.58,28.89,75.04,252.79,751.38,3732.73,747.16,13.79,,
2016-01-01T21:00,18.99,20.81,19.1,21.37,69.0,191.39,689.03,3454.31,691.32,10.33,29.68,32.29,30.53,31.97,79.66,304.64,796.61,4016.55,799.11,15.97,,
2016-01-01T22:00,18.08,20.2,18.02,20.41,68.01,180.79,680.64,3406.18,679.45,9.83,39.6,42.06,40.34,41.63,90.32,401.75,902.93,4515.46,904.92,20.98,,
2016-01-01T23:00,16.95,15.72,16.77,15.68,66.89,169.86,668.7,3356.71,670.43,8.12,44.78,44.31,44.8,44.42,94.86,451.2,948.17,4754.6,945.72,21.91,,
2016-01-02T00:00,16.04,11.34,16.27,10.53,66.14,160.65,660.64,3301.36,658.98,5.53,29.6,25.0,29.91,24.67,79.5,300.2,799.31,3981.93,804.36,12.26,,
2016-01-02T01:00,14.96,10.89,14.25,10.42,65.04,151.23,651.05,3255.87,650.6,5.42,32.45,27.79,30.5,26.55,81.6,323.19,818.75,4080.96,825.16,13.87,,
2016-01-02T02:00,15.09,12.09,13.11,10.15,65.02,148.9,649.67,3245.0,650.5,6.05,34.22,31.45,32.01,29.4,83.5,338.33,840.78,4222.25,842.88,15.51,,
2016-01-02T03:00,14.88,11.93,11.16,7.97,65.0,150.88,648.79,3243.33,648.66,5.89,35.74,32.9,31.75,29.09,85.69,360.57,855.36,4321.85,863.13,16.36,,
2016-01-02T04:00,15.09,12.24,12.05,9.45,64.98,151.05,650.91,3251.49,648.81,6.13,37.76,34.78,34.52,31.7,88.06,383.8,882.55,4419.91,883.16,17.42,,
2016-01-02T05:00,14.96,13.9,13.99,13.32,64.99,148.69,650.88,3244.24,649.9,7.1,40.33,39.04,39.37,37.9,89.65,401.07,899.25,4478.45,895.49,19.3,,
2016-01-02T06:00,16.05,15.95,17.01,16.75,66.13,161.0,659.15,3300.41,660.06,7.92,41.97,41.54,42.57,42.76,92.43,416.99,919.48,4577.77,921.82,21.02,,
2016-01-02T07:00,16.94,19.93,22.16,25.1,67.06,170.78,671.26,3350.0,668.74,9.87,43.63,46.97,49.5,52.4,94.17,441.38,938.01,4695.02,944.27,23.65,,
2016-01-02T08:00,18.1,22.14,24.16,28.3,68.02,180.6,681.43,3401.86,679.25,11.12,46.3,50.16,51.77,56.49,96.11,459.5,964.13,4819.64,956.6,25.19,,
2016-01-02T09:00,17.95,24.66,25.99,33.42,68.01,179.14,680.15,3403.27,680.0,12.41,44.37,51.46,52.14,58.66,93.95,443.03,942.01,4697.16,935.0,25.65,,
2016-01-02T10:00,19.1,27.22,26.95,35.02,69.04,190.6,691.22,3456.2,689.38,13.43,42.29,49.9,50.03,58.28,92.49,417.05,924.94,4581.81,923.94,25.05,,
2016-01-02T11:00,19.03,25.23,26.03,31.65,69.07,190.88,691.04,3455.35,689.23,12.61,40.07,45.99,46.79,53.15,90.04,404.95,898.61,4512.84,895.3,23.08,,
2016-01-02T12:00,21.1,25.77,26.87,32.01,70.91,210.12,710.88,3553.25,710.41,12.92,34.73,40.24,40.74,46.11,85.13,352.2,850.77,4259.63,852.92,20.09,,
2016-01-02T13:00,22.11,27.82,27.76,34.17,72.01,219.05,720.18,3599.25,718.65,14.1,29.6,35.63,35.77,41.46,80.4,301.52,802.59,4000.62,804.24,18.06,,
2016-01-02T14:00,21.92,28.99,26.89,33.74,72.07,220.3,719.88,3597.31,721.18,14.44,24.53,31.71,30.22,37.24,75.03,250.66,745.44,3767.6,746.44,16.22,,
2016-01-02T15:00,23.12,31.02,26.82,35.03,73.13,231.08,728.57,3653.37,729.7,15.56,19.83,28.24,23.57,31.57,70.35,196.43,697.06,3478.87,703.37,13.89,,
2016-01-02T16:00,23.97,32.15,27.06,35.42,73.86,240.65,738.57,3702.66,739.07,16.11,15.02,22.73,18.0,25.79,64.5,153.98,654.4,3258.64,648.48,11.34,,
2016-01-02T17:00,23.09,28.94,24.89,30.54,73.13,231.26,729.19,3653.14,728.67,14.58,9.66,15.57,11.51,18.55,60.44,105.01,599.7,2989.02,597.86,7.92,,
2016-01-02T18:00,22.03,28.78,24.03,30.53,71.94,219.41,719.89,3595.12,719.52,14.54,14.97,21.6,16.9,23.93,64.96,153.61,646.14,3258.13,655.16,11.11,,
2016-01-02T19:00,21.01,25.76,21.92,26.73,71.0,210.36,711.24,3556.44,709.06,13.08,20.1,25.31,20.64,25.56,69.5,198.71,702.96,3512.93,704.99,12.39,,
2016-01-02T20:00,19.09,22.02,20.01,22.63,68.9,189.96,690.96,3448.32,689.03,11.01,25.07,27.53,25.5,29.14,74.65,244.99,749.56,3734.17,753.48,13.97,,
2016-01-02T21:00,18.95,21.25,18.91,21.06,69.04,188.68,689.71,3446.07,690.86,10.65,30.29,32.09,30.28,31.88,80.39,303.39,801.73,3983.84,795.71,16.08,,
2016-01-02T22:00,17.91,19.81,18.03,19.85,67.96,180.17,681.23,3400.51,679.47,9.89,39.49,42.38,40.08,42.42,89.72,397.69,899.44,4485.07,895.66,21.11,,
2016-01-02T23:00,16.86,15.93,16.99,16.21,67.08,168.91,669.47,3344.35,669.47,7.99,44.65,44.13,44.82,44.27,95.13,454.94,948.7,4768.92,951.71,22.01,,
2016-01-03T00:00,15.93,10.97,16.01,11.06,66.07,160.35,659.76,3295.42,661.1,5.51,29.61,25.46,29.63,25.06,80.3,300.61,803.93,4002.51,797.5,12.36,,
2016-01-03T01:00,15.08,11.14,13.81,9.54,64.92,149.19,651.35,3254.54,649.77,5.38,31.71,27.87,30.84,27.27,81.59,320.11,822.63,4090.53,821.17,13.93,,
2016-01-03T02:00,15.06,12.07,13.27,10.23,64.92,148.75,650.4,3249.27,650.7,5.98,34.48,31.05,31.62,29.24,84.23,339.41,838.78,4202.73,835.14,15.55,,
2016-01-03T03:00,14.97,11.66,10.78,7.69,65.03,150.71,649.81,3244.71,649.97,5.97,36.14,33.1,31.78,29.0,86.34,360.39,856.94,4294.0,863.0,16.27,,
2016-01-03T04:00,14.94,11.73,12.15,8.72,64.91,149.08,651.08,3252.0,648.82,5.87,37.48,34.61,34.49,32.13,87.69,376.56,882.12,4392.12,876.17,17.47,,
2016-01-03T05:00,14.95,13.99,13.95,13.41,65.02,150.38,649.83,3251.22,650.58,7.08,40.48,39.24,38.55,38.2,90.23,399.85,898.45,4516.81,902.22,19.58,,
2016-01-03T06:00,16.12,16.32,16.8,16.55,66.11,160.72,659.94,3294.12,659.72,7.87,42.03,42.48,43.56,42.43,92.13,416.37,918.23,4591.2,924.06,20.8,,
2016-01-03T07:00,16.88,20.29,21.98,25.16,66.97,170.74,670.97,3355.41,668.71,10.04,43.97,47.35,49.0,51.96,93.6,440.55,942.0,4692.46,944.15,23.41,,
2016-01-03T08:00,18.0,22.08,23.81,28.26,68.14,179.65,679.81,3397.97,681.43,11.03,45.87,49.65,51.82,55.97,95.77,460.96,957.91,4795.59,955.74,25.05,,
2016-01-03T09:00,18.05,24.73,25.98,33.15,68.07,179.47,680.02,3401.61,680.73,12.42,43.9,50.71,52.53,59.36,93.91,441.47,938.53,4718.13,942.24,25.43,,
2016-01-03T10:00,18.88,27.27,27.04,35.1,69.03,188.86,688.95,3452.41,690.98,13.65,42.43,49.57,50.12,58.29,92.11,421.37,916.55,4583.43,923.64,25.12,,
2016-01-03T11:00,18.98,25.05,26.22,31.69,69.02,188.91,689.53,3448.59,689.91,12.48,39.91,46.3,46.7,52.58,90.48,394.92,895.76,4483.57,904.66,22.76,,
2016-01-03T12:00,21.1,26.0,26.99,31.79,71.07,210.44,708.86,3555.11,710.62,13.0,34.8,39.71,40.85,45.47,84.57,353.32,850.93,4274.07,847.8,20.14,,
2016-01-03T13:00,21.98,28.26,27.99,34.17,71.97,220.38,719.88,3603.08,719.12,13.86,29.86,35.52,36.33,41.91,79.64,304.34,799.89,4009.66,800.98,18.21,,
2016-01-03T14:00,22.1,28.8,26.91,34.38,71.86,220.44,719.09,3597.87,720.23,14.41,25.41,31.87,29.83,37.24,75.45,245.6,744.87,3740.86,745.18,16.18,,
2016-01-03T15:00,22.87,30.71,26.73,35.2,72.93,230.91,729.8,3656.83,730.33,15.46,20.16,28.05,23.83,32.46,70.35,203.48,702.6,3520.96,703.83,13.84,,
2016-01-03T16:00,23.96,31.76,26.78,35.42,73.98,238.94,738.82,3698.35,740.75,16.07,14.59,23.37,18.44,26.5,64.75,153.69,645.36,3264.51,648.92,11.28,,
2016-01-03T17:00,23.13,29.12,25.24,30.53,73.12,230.23,730.2,3653.56,730.34,14.33,10.18,15.78,12.5,17.73,59.92,95.92,604.41,2989.18,600.86,7.97,,
