timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies
2016-01-01T00:00,16.1,11.2,16.4,10.1,66.4,161.0,664.2,3321.9,658.1,5.4,31.0,26.3,28.1,27.0,79.3,301.3,803.0,4008.5,813.7,12.5,,15
2016-01-01T01:00,15.3,11.4,14.0,11.3,65.2,150.3,649.5,3271.3,653.6,5.4,32.8,27.5,31.9,28.8,80.9,335.7,819.1,4043.7,804.6,14.0,,
2016-01-01T02:00,14.6,11.5,12.8,9.3,64.7,147.2,649.5,3261.4,650.4,6.3,35.0,32.2,32.4,29.1,85.0,345.4,853.6,4157.6,852.3,15.5,,
2016-01-01T03:00,15.2,12.9,11.8,9.0,65.0,151.9,651.3,3237.6,652.6,6.3,37.6,32.3,33.3,30.4,85.9,349.1,865.7,4216.1,865.1,16.5,,
2016-01-01T04:00,15.4,11.1,12.4,8.6,64.6,147.4,651.4,3239.6,647.9,6.1,39.1,36.3,36.1,33.0,87.6,385.0,873.6,4473.4,879.1,17.5,,
2016-01-01T05:00,15.3,14.4,14.7,14.2,65.2,147.0,649.2,3255.1,654.4,7.4,38.5,37.7,37.6,37.7,91.6,405.8,891.4,4422.3,892.2,19.5,,
2016-01-01T06:00,15.9,16.0,17.8,17.2,66.2,164.5,662.1,3293.8,661.3,7.8,43.3,40.3,43.3,43.9,93.0,417.1,938.0,4578.0,929.8,21.0,,
2016-01-01T07:00,17.4,19.6,22.8,24.1,66.6,172.6,671.2,3346.5,672.9,10.5,43.5,47.0,50.1,52.5,94.4,422.8,930.3,4716.4,949.4,23.5,,
2016-01-01T08:00,18.4,21.5,23.6,26.7,68.4,184.2,678.4,3410.5,676.7,10.9,44.3,50.4,51.3,57.8,95.8,449.6,946.8,4753.4,946.7,25.0,,
2016-01-01T09:00,17.6,25.3,26.3,33.6,67.7,177.4,679.9,3389.5,681.3,12.8,42.5,50.7,51.8,57.1,94.3,441.4,948.7,4644.0,957.5,25.5,,
2016-01-01T10:00,19.0,27.3,26.6,35.0,69.0,189.9,688.3,3464.0,692.4,14.0,41.1,48.9,49.0,56.8,93.6,404.9,928.9,4578.5,923.3,25.0,,
2016-01-01T11:00,19.4,24.6,25.3,32.9,68.9,185.5,688.8,3440.3,689.6,12.2,39.6,44.8,48.9,54.7,89.8,382.1,889.8,4552.4,906.0,23.0,,
2016-01-01T12:00,20.7,26.1,26.3,32.5,70.6,212.1,706.0,3547.6,710.8,13.0,33.8,39.9,39.3,45.7,86.2,341.1,849.2,4193.5,840.3,20.0,,
2016-01-01T13:00,22.3,27.1,28.4,34.1,72.4,215.9,718.1,3610.4,718.6,14.3,28.2,35.6,36.0,42.3,78.9,308.1,803.6,3977.0,803.3,18.0,,
2016-01-01T14:00,22.4,28.7,26.8,32.7,71.6,221.1,718.1,3588.4,721.9,14.2,24.7,30.6,28.3,36.7,74.2,233.1,748.1,3676.0,766.5,16.0,,
2016-01-01T15:00,22.8,31.9,26.4,36.0,73.4,228.5,732.1,3637.2,731.1,15.9,19.6,27.3,25.4,32.9,71.2,214.4,700.8,3448.5,708.5,14.0,,
2016-01-01T16:00,23.6,31.6,26.5,36.3,74.2,236.7,741.6,3717.9,738.7,16.5,16.6,24.2,17.1,25.3,63.7,141.4,657.6,3223.2,646.3,11.5,,
2016-01-01T17:00,23.2,28.4,25.4,30.4,73.0,232.4,733.5,3636.1,730.5,14.3,10.5,16.4,12.1,16.2,58.3,115.8,608.6,3049.5,609.3,8.0,,
2016-01-01T18:00,22.2,28.0,23.7,32.2,72.4,220.4,715.6,3585.7,722.9,14.1,13.3,22.5,17.5,22.2,64.1,148.5,652.0,3160.8,657.3,11.0,,
2016-01-01T19:00,21.4,25.8,22.5,26.3,71.2,207.5,708.9,3535.8,712.1,12.9,19.6,24.6,21.4,24.2,68.6,214.0,709.2,3446.4,691.7,12.5,,
2016-01-01T20:00,19.4,22.3,20.8,22.3,69.0,191.4,688.1,3470.3,688.8,10.8,24.8,26.8,26.0,30.1,76.4,253.6,767.4,3734.0,737.5,14.0,,
2016-01-01T21:00,19.2,20.5,18.9,19.7,69.3,192.7,694.2,3442.9,685.6,10.5,30.6,32.5,31.6,33.4,79.1,310.8,802.4,3945.9,787.8,16.0,,
2016-01-01T22:00,17.6,19.1,18.7,18.8,68.3,184.1,680.1,3398.5,677.2,10.3,40.2,42.3,41.9,40.7,89.8,401.3,912.3,4583.3,902.3,21.0,,
2016-01-01T23:00,16.6,16.9,17.3,15.0,66.6,170.0,671.7,3332.1,672.3,7.9,43.4,44.8,44.6,44.6,94.3,444.8,938.2,4769.1,939.5,22.0,,
2016-01-02T00:00,16.0,11.8,16.2,9.9,65.9,157.6,657.8,3316.0,659.0,5.5,31.6,24.8,30.6,23.2,80.6,288.0,801.1,3919.5,812.9,12.5,,
2016-01-02T01:00,15.0,10.5,14.2,11.0,65.0,146.2,647.4,3233.3,654.3,5.9,33.0,26.7,30.8,28.6,80.4,313.4,813.4,4070.9,823.1,14.0,,
