timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies
2016-01-01T00:00,15.96,11.04,16.29,10.05,66.22,157.43,659.99,3290.3,658.73,5.56,29.44,25.3,30.26,24.47,79.65,301.01,796.33,4018.65,790.89,12.41,,126
2016-01-01T01:00,15.17,11.65,13.59,10.22,65.09,152.61,648.99,3257.26,647.71,5.62,31.28,27.68,30.88,26.08,81.91,320.92,825.34,4099.9,814.53,14.04,,
2016-01-01T02:00,14.78,12.03,12.48,10.71,65.07,148.18,648.21,3241.62,649.31,5.86,34.57,31.27,32.8,29.86,84.91,330.98,831.63,4206.89,837.56,15.82,,
2016-01-01T03:00,15.14,12.36,11.19,8.32,64.72,150.49,651.95,3240.02,652.2,5.66,36.66,32.75,32.26,28.99,86.68,361.11,850.52,4264.54,856.49,16.9,,
2016-01-01T04:00,14.99,11.43,11.8,9.0,65.29,150.45,649.15,3254.68,652.24,5.87,37.96,34.55,35.77,30.9,88.57,385.06,887.38,4376.61,877.01,17.27,,
2016-01-01T05:00,15.2,14.24,14.09,13.23,65.16,151.86,652.33,3250.75,651.49,7.09,40.2,38.77,38.39,38.02,90.3,396.47,899.3,4468.16,905.74,19.15,,
2016-01-01T06:00,16.23,16.38,17.1,17.06,66.1,162.49,659.1,3310.65,662.27,8.0,43.0,41.43,43.52,42.09,91.77,417.75,923.7,4626.31,921.36,20.65,,
2016-01-01T07:00,17.26,19.69,22.15,24.48,67.1,167.53,667.16,3359.87,669.47,10.15,43.2,46.94,49.52,52.79,93.88,441.96,937.77,4656.73,938.95,23.68,,
2016-01-01T08:00,17.84,21.7,24.48,27.61,68.13,179.12,679.01,3393.55,677.24,11.18,47.01,50.17,51.02,55.16,95.33,460.2,950.55,4834.26,952.02,25.19,,
2016-01-01T09:00,18.05,25.03,26.41,33.14,68.27,178.07,679.14,3385.86,681.71,12.25,43.44,50.98,52.55,59.3,94.32,432.64,929.9,4692.48,940.51,25.05,,
2016-01-01T10:00,19.12,26.85,26.61,34.96,69.04,192.36,692.45,3437.59,691.41,13.34,41.76,50.01,48.94,57.46,92.18,410.81,918.89,4572.79,924.2,25.4,,
2016-01-01T11:00,19.16,25.48,26.44,32.81,69.08,192.82,691.87,3444.58,690.34,12.36,40.78,45.69,46.64,52.78,90.97,408.45,898.89,4528.72,890.54,22.53,,
2016-01-01T12:00,21.06,26.06,26.62,32.06,70.94,209.11,712.74,3549.48,707.78,12.97,35.78,40.16,42.06,45.44,85.69,339.84,853.27,4277.48,845.36,19.72,,
2016-01-01T13:00,21.74,27.33,27.93,34.54,72.16,220.93,717.82,3604.74,720.42,14.11,29.4,35.23,36.47,42.0,80.43,306.54,809.21,3998.06,795.81,18.14,,
2016-01-01T14:00,22.12,28.58,26.47,34.93,72.22,219.67,722.38,3609.34,721.42,14.83,24.45,31.42,29.45,37.59,75.09,257.91,754.43,3753.19,752.13,15.56,,
2016-01-01T15:00,22.9,30.91,26.94,35.81,73.08,231.16,729.49,3639.43,732.81,15.41,20.66,28.61,23.34,31.32,70.62,193.84,706.63,3527.9,708.11,14.38,,
2016-01-01T16:00,23.84,31.5,27.07,35.57,74.15,237.78,739.36,3704.11,737.22,15.9,14.04,22.6,17.05,26.97,65.83,143.34,645.48,3285.18,648.74,11.07,,
2016-01-01T17:00,22.78,28.91,24.47,30.92,73.27,227.72,732.64,3648.36,730.08,14.31,9.93,16.75,11.76,17.84,59.46,105.8,590.13,2978.75,605.41,7.54,,
2016-01-01T18:00,22.19,29.36,23.72,31.29,72.02,217.4,721.16,3586.89,721.77,14.28,15.28,21.43,17.49,24.93,65.1,146.52,659.75,3274.29,641.76,10.9,,
2016-01-01T19:00,20.89,26.32,22.26,26.1,71.08,212.76,709.85,3540.91,711.64,13.25,19.28,25.11,20.71,25.31,69.66,205.75,707.9,3524.84,690.81,12.87,,
2016-01-01T20:00,18.75,22.68,20.24,22.34,69.26,190.42,690.91,3441.0,689.13,10.84,24.08,28.26,26.31,29.05,75.6,252.76,753.93,3712.38,746.63,14.15,,
2016-01-01T21:00,19.09,21.0,19.24,20.76,68.75,189.05,690.43,3457.48,690.85,10.45,29.78,31.64,29.19,32.02,80.85,310.1,806.45,3999.98,799.54,15.76,,
2016-01-01T22:00,17.94,20.58,18.09,19.11,67.73,181.25,682.53,3392.31,681.98,9.7,40.05,41.65,40.57,42.67,90.96,394.86,895.05,4479.46,903.62,20.82,,
2016-01-01T23:00,17.03,15.5,16.98,15.2,66.76,172.04,671.43,3345.29,667.19,8.27,44.98,44.19,46.09,43.99,95.88,441.79,950.15,4751.93,940.61,22.29,,
2016-01-02T00:00,16.07,10.97,15.55,11.85,65.89,161.69,658.63,3287.26,660.24,5.84,30.29,24.68,30.68,25.75,80.85,296.02,803.37,4037.11,793.58,12.17,,
2016-01-02T01:00,15.26,10.37,14.39,10.94,65.03,151.28,647.14,3247.08,652.48,5.41,32.05,28.08,31.88,28.1,81.77,310.54,813.48,4102.42,825.63,13.87,,
2016-01-02T02:00,15.15,11.78,12.75,9.92,65.21,150.57,647.38,3252.92,649.64,5.67,34.64,31.49,31.25,28.33,84.25,338.67,835.29,4224.69,845.62,15.97,,
2016-01-02T03:00,15.18,11.7,10.52,8.5,65.04,150.89,649.52,3259.08,648.34,5.93,37.01,33.06,31.97,28.95,85.8,370.32,859.83,4299.97,850.08,16.35,,
2016-01-02T04:00,15.11,11.8,11.75,8.9,65.04,147.48,650.04,3236.03,652.21,6.24,38.3,34.05,36.05,31.24,87.84,389.34,889.73,4430.1,873.69,17.82,,
2016-01-02T05:00,15.1,13.79,13.61,13.57,64.98,149.25,650.45,3249.86,651.32,7.25,39.96,38.21,38.35,38.15,89.79,401.47,902.62,4549.52,905.92,19.62,,
2016-01-02T06:00,15.87,16.45,16.84,16.15,66.19,158.03,658.68,3293.37,662.32,8.26,43.01,41.45,43.33,42.08,92.16,426.5,925.99,4609.1,910.65,21.11,,
2016-01-02T07:00,16.87,20.5,22.18,25.69,67.15,170.81,671.47,3346.35,668.48,10.04,44.36,47.11,48.36,51.42,94.12,448.11,931.44,4690.75,935.42,23.02,,
2016-01-02T08:00,17.76,21.47,23.47,28.78,67.87,178.22,680.72,3398.27,678.53,10.88,46.7,50.03,51.46,56.51,96.12,465.89,951.36,4762.63,968.76,24.6,,
