timestamp,daily_week_1,daily_week_2,daily_week_3,daily_week_4,daily_week_5,daily_week_6,daily_week_7,daily_week_8,daily_week_9,daily_week_10,daily_week_11,daily_week_12,daily_week_13,daily_week_14,daily_week_15,daily_week_16,daily_week_17,daily_week_18,daily_week_19,daily_week_20,anomaly,
2016-01-01T00:00,33.85514660046685,36.34745960139903,24.38766752224338,26.99854443284447,22.686492736344537,12.925212275130859,21.441397690544143,36.605081343082375,22.012148675570874,21.503060851368087,26.26892101861852,30.56446221650697,26.866341813372724,26.173958249132298,12.60681290208326,8.591973666570176,38.36000081371899,38.854333525183634,17.639507575536413,21.98192442137336,
2016-01-01T01:00,36.462952547508266,36.996160007124985,23.867667430137374,27.329115374666113,24.5266784507886,12.53839366559351,25.36095688654086,38.37927363512465,22.6135269812868,25.442516549583207,26.456482550068223,34.314293817188855,29.713473969318613,28.477578467620155,12.472825035777504,7.533941110804508,39.1129325125857,40.72898828997851,20.462183632084088,21.543992434978936,
2016-01-01T02:00,40.87993034430911,35.45650137601269,24.240855854629153,26.241336808770473,27.339135385424512,13.28458045166272,29.236741781754017,40.60357993545737,20.76484387702898,29.49029309052073,25.015692711011905,37.85619900522157,32.17313899668114,31.569671347657973,13.33189802419229,7.947235737906681,37.579908522493824,43.54537918443644,24.380063577362876,22.09043380020969,
2016-01-01T03:00,43.01755666308438,35.3356789748979,24.76606783392248,26.556216618404996,29.230901035913934,13.785067565730063,32.0706157481791,43.63480348830601,21.15138225444938,32.40724356582788,26.01374205668476,39.904244491012406,34.60670534039077,33.97372008627184,14.030213574826485,8.2084217223026,37.92291524065553,46.091648534026326,26.422262670503915,22.369771367771904,
2016-01-01T04:00,45.76178656719423,35.40142792481675,25.32712494649716,27.271495852789,31.152317034456097,14.210860305652979,33.608197612456486,45.496084568569906,21.175608649652304,34.60439245104681,26.151953608536004,42.91209509446029,37.70130064577736,36.26204609870736,14.674012221614968,8.312286871435132,38.82316488274625,48.802200927132354,28.57369630625414,22.694669170329323,
2016-01-01T05:00,49.62889125187711,40.1693230709351,26.074956734664116,31.485513009871156,23.211783246083233,14.84074770711946,38.91650678530964,38.01377551685429,25.74060851786205,39.206477664156715,30.18346749464729,47.642022070227746,30.19342340584879,28.943302378140157,15.2892927545014,8.555540263794196,43.270838553143264,41.17579821193795,32.36678516546824,23.081602835062437,
2016-01-01T06:00,53.182472494616285,42.96050378313638,27.62277440945155,34.529128387459714,35.51925220001382,16.411431967493655,42.48367230360845,50.18946428516798,27.596936018976958,43.61175019103911,32.695059560366886,50.7899587156577,41.79408552773326,41.24432479156978,17.541415185941464,9.933012344456703,45.25296475352916,53.78513781785607,36.24921169041379,24.525700295540375,
2016-01-01T07:00,58.84343091662632,45.19171791004726,28.654265512847612,37.222565023883675,37.69517974577575,17.426622294801724,48.360721796903576,53.08128615026469,30.180211227866764,48.31061568390514,35.46486362927824,56.19479214142106,44.63124182929525,43.417942885655926,18.65830665692085,10.947530726601503,47.495325344285156,55.921278691878,40.81025572625131,26.2215613518774,
2016-01-01T08:00,62.599624084011865,45.4273577597094,30.34201525496044,36.807503032743305,40.54588843800455,19.44110396506113,51.611966741321446,54.90758251973662,30.262077361252103,52.145895693892406,35.31093736859984,59.74117668644259,47.475479341031075,45.24229138067969,20.340790377063016,12.055371103486,48.208641420691066,58.20813187232849,44.3942646800147,27.252592236530067,
2016-01-01T09:00,64.16326911237462,47.66798334942079,30.778749477761806,40.080132210189916,38.40813078098739,19.81860595950231,52.26984683307854,53.8202533120421,32.28660176053397,53.96906347042787,38.25386670253566,60.123820542502095,46.012172747091434,43.59342800039461,20.765930681311875,12.609149987729422,50.580344574101275,56.56318154643298,45.03931903152179,27.562859079687623,
2016-01-01T10:00,62.98842015530648,47.90051294490158,31.929855924613204,40.13276058362309,36.628480332447616,21.101694894490535,52.29415721098167,51.570524634428516,32.35392972749932,53.36311925075562,38.01493206003396,59.21829242575307,43.59449048819492,42.19474089701489,22.564784143839507,13.457783309293022,50.81443530181305,55.423201343216526,44.3997738943394,28.307516737371458,
